21940,0.0,0.0
21965,0.0,0.0
21990,0.0,0.0
22015,0.0,0.0
22040,0.0,0.0
22065,0.0,0.0
22090,0.0,0.0
22115,0.0,0.0
22140,0.0,0.0
22165,0.0,0.0
22190,0.0,0.0
22215,0.0,0.0
22240,0.0,0.0
22265,0.0,0.0
22290,0.0,0.0
22315,0.0,0.0
22340,0.0,0.0
22365,0.0,0.0
22390,0.0,0.0
22415,0.0,0.0
22440,0.0,0.0
22465,0.0,0.0
22490,0.0,0.0
22515,0.0,0.0
22540,0.0,0.0
22565,0.0,0.0
22590,0.0,0.0
22615,0.0,0.0
22640,0.0,0.0
22665,0.0,0.0
22690,0.0,0.0
22715,0.0,0.0
22740,0.0,0.0
22765,0.0,0.0
22790,0.0,0.0
22815,0.0,0.0
22840,0.0,0.0
22865,0.0,0.0
22890,0.0,0.0
22915,0.0,0.0
22940,0.0,0.0
22965,0.0,0.0
22990,0.0,0.0
23015,0.0,0.0
23040,0.0,0.0
23065,0.0,0.0
23090,0.0,0.0
23115,0.0,0.0
23140,0.0,0.0
23165,0.0,0.0
23190,0.0,0.0
23215,0.0,0.0
23240,0.0,0.0
23265,0.0,0.0
23290,0.0,0.0
23315,0.0,0.0
23340,0.0,0.0
23365,0.0,0.0
23390,0.0,0.0
23415,0.0,0.0
23440,0.0,0.0
23465,0.0,0.0
23490,0.0,0.0
23515,0.0,0.0
23540,0.0,0.0
23565,0.0,0.0
23590,0.0,0.0
23615,0.0,0.0
23640,0.0,0.0
23665,0.0,0.0
23690,0.0,0.0
23715,0.0,0.0
23740,0.0,0.0
23765,0.0,0.0
23790,0.0,0.0
23815,0.0,0.0
23840,0.0,0.0
23865,0.0,0.0
23890,0.0,0.0
23915,0.0,0.0
23940,0.0,0.0
23965,0.0,0.0
23990,0.0,0.0
24015,0.0,0.0
24040,0.0,0.0
24065,0.0,0.0
24090,0.0,0.0
24115,0.0,0.0
24140,0.0,0.0
24165,0.0,0.0
24190,0.0,0.0
24215,0.0,0.0
24240,0.0,0.0
24265,4.931499999999722E-4,-1.655981589963271E-10
24290,4.931499999999722E-4,-1.655981589963271E-10
24315,4.931499999999722E-4,-1.655981589963271E-10
24340,4.931499999999722E-4,-1.655981589963271E-10
24365,4.931499999999722E-4,-1.655981589963271E-10
24390,9.862999999992771E-4,-9.93588953977589E-10
24415,9.862999999992771E-4,-9.93588953977589E-10
24440,0.001479449999997025,-2.483972384942292E-9
24465,0.001479449999997025,-2.483972384942292E-9
24490,0.001972599999992326,-4.636748451887747E-9
24515,0.002465749999984102,-7.484788001799099E-9
24540,0.0029588999999712543,-1.104454829355232E-8
24565,0.003945224999934232,-1.9590406447651985E-8
24590,0.004931549999868432,-3.098346205024469E-8
24615,0.005917874999768465,-4.502622251695322E-8
24640,0.007890499999458449,-7.999884891389771E-8
24665,0.009863124998882321,-1.276745070446589E-7
24690,0.01232892499764261,-2.0586503569428264E-7
24715,0.015781024994881182,-3.439427724232677E-7
24740,0.019233124989965333,-5.281709574081636E-7
24765,0.02317837498221699,-7.754325333442958E-7
24790,0.02761679996978183,-1.1076749894355833E-6
24815,0.03254837495075233,-1.5409079722337833E-6
24840,0.03747994992628356,-2.032170758798785E-6
24865,0.043397849889615564,-2.690953799143515E-6
24890,0.04980889983860843,-3.499667948958438E-6
24915,0.05621994977408623,-4.409233827228669E-6
24940,0.06361729968092089,-5.583266680129897E-6
24965,0.07101464956325923,-6.902648684325728E-6
24990,0.07890517440961105,-8.459803073855593E-6
25015,0.08728884920825046,-1.0297269615356758E-5
25040,0.0966588489337745,-1.256523777384959E-5
25065,0.10602884860781595,-1.5036768288711042E-5
25090,0.11589199821024865,-1.783722033011946E-5
25115,0.12624829771349175,-2.104488723385127E-5
25140,0.13709777210539456,-2.467738913433114E-5
25165,0.1484403963451386,-2.883029127208758E-5
25190,0.15978302046833406,-3.329017118630707E-5
25215,0.17211194437143146,-3.849086911271007E-5
25240,0.18493404302576813,-4.4365259126294504E-5
25265,0.19824929147318812,-5.0795343111526506E-5
25290,0.2115645397585876,-5.755261075841919E-5
25315,0.22586611273709803,-6.515662054188159E-5
25340,0.2406608353991719,-7.347394841110847E-5
25365,0.2554555578373501,-8.218043406741109E-5
25390,0.2712366048891238,-9.182679108307952E-5
25415,0.28701765165327925,-1.0193273190591111E-4
25440,0.30378499793937425,-1.1309269055041264E-4
25465,0.321045493817507,-1.25021268015819E-4
25490,0.33879916425212625,-1.3775329663843534E-4
25515,0.3570459844752826,-1.5095649474404534E-4
25540,0.37578595442838536,-1.6470994625868217E-4
25565,0.395019099042037,-1.791041416812812E-4
25590,0.41425224323023097,-1.9405601924191808E-4
25615,0.4344716866103035,-2.104176371630791E-4
25640,0.45518430451833014,-2.2755784488142936E-4
25665,0.47639007190041016,-2.4553248630741114E-4
25690,0.49808898891073095,-2.641533035837681E-4
25715,0.520281080675455,-2.8327177813686997E-4
25740,0.5434594720294617,-3.0329178081424423E-4
25765,0.566144713277253,-3.2321894827575675E-4
25790,0.5903094292347343,-3.441239686589948E-4
25815,0.6144741451815021,-3.6504136926235716E-4
25840,0.6391320108969425,-3.8643938163881493E-4
25865,0.6642830263058768,-4.084041301066379E-4
25890,0.6899272164759166,-4.308577006639644E-4
25915,0.716064556284486,-4.539391624147307E-4
25940,0.7426950458477976,-4.775160228906427E-4
25965,0.7698186855489323,-5.011525522892216E-4
25990,0.7974355004006529,-5.24827991198419E-4
26015,0.8250523155891595,-5.481072630897052E-4
26040,0.8536554306353874,-5.719697415801297E-4
26065,0.8822585455748492,-5.95959855462312E-4
26090,0.9113548355624437,-6.200979541206309E-4
26115,0.9409442756528886,-6.44314404561394E-4
26140,0.9710268656127549,-6.688921700945902E-4
26165,1.0016026306464054,-6.935793656465282E-4
26190,1.0326715458637457,-7.182344534702618E-4
