1172629399,0.0,0.0
1172629399,0.0,0.0
1172629400,0.0,0.0
1172629401,0.0,0.0
1172629401,0.005918,-1.3E-5
1172629402,0.18493400000000002,-2.8399999999999996E-4
1172629403,0.668228,-5.98E-4
1172629403,1.488349,-4.98E-4
1172629404,2.554556,-3.7899999999999994E-4
1172629405,3.9181359999999996,6.09E-4
1172629405,5.520897,0.002333
1172629406,7.270617,0.004735
1172629407,9.28615,0.0069359999999999995
1172629407,11.367273999999998,0.008796
1172629408,13.584487999999999,0.017022000000000002
1172629408,15.703043999999998,0.028923000000000004
1172629409,17.529646999999997,0.040774000000000005
1172629410,19.087023,0.046773
1172629410,20.279965999999998,0.04972
1172629411,21.131646999999997,0.051473
1172629412,21.723929,0.052163
1172629412,22.041028999999998,0.052477
1172629413,22.106126,0.052506000000000004
1172629414,22.107605,0.052507000000000005
1172629414,22.107605,0.052507000000000005
1172629415,22.107605,0.052507000000000005
1172629416,22.107605,0.052507000000000005
1172629416,22.107605,0.052507000000000005
1172629417,22.107605,0.052507000000000005
1172629417,22.107605,0.052507000000000005
1172629418,22.107605,0.052507000000000005
1172629419,22.107605,0.052507000000000005
1172629419,22.107605,0.052507000000000005
1172629420,22.107605,0.052507000000000005
1172629421,22.157414,0.052603000000000004
1172629421,22.499665,0.053063000000000006
1172629422,23.253209000000002,0.053671
1172629423,24.480677,0.055148
1172629423,26.045907,0.066107
1172629424,27.929204,0.080189
1172629424,29.915595999999997,0.09201999999999999
1172629425,31.901045999999997,0.09472299999999999
1172629426,34.092099,0.08484799999999999
1172629426,36.417998999999995,0.010048999999999988
1172629427,38.700495,-0.12675200000000003
1172629428,41.049448,-0.31062300000000004
1172629428,43.294067,-0.45546800000000004
1172629429,45.596731999999996,-0.583075
1172629430,47.873780999999994,-0.709979
1172629430,50.01356199999999,-0.799855
1172629431,52.200855999999995,-0.866027
1172629432,54.343402,-0.927742
1172629432,56.366733999999994,-0.9704389999999999
1172629433,58.40825699999999,-0.992791
1172629433,60.294020999999994,-0.978493
1172629434,61.99564899999999,-1.016781
1172629435,63.647803999999994,-1.165617
1172629435,65.07632,-1.3612469999999999
1172629436,66.45182899999999,-1.5986729999999998
1172629437,67.81495899999999,-1.8512489999999997
1172629437,69.19915499999999,-2.098337
1172629438,70.65154999999999,-2.3690059999999997
1172629439,72.23356199999999,-2.6545919999999996
1172629439,73.931203,-2.884905
1172629440,75.857216,-3.05896
1172629441,77.821405,-3.128653
1172629441,79.886506,-3.155985
1172629442,82.152384,-3.180815
1172629442,84.399198,-3.187227
1172629443,86.685969,-3.186804
1172629444,89.019097,-3.186173
1172629444,91.155948,-3.1854940000000003
1172629445,93.277018,-3.1849670000000003
1172629446,95.236826,-3.1843380000000003
1172629446,97.11216999999999,-3.1668540000000003
1172629447,98.944954,-3.12198
1172629448,100.596559,-3.0741620000000003
1172629448,102.121512,-3.010539
1172629449,103.635729,-2.933101
1172629449,104.994847,-2.856453
1172629450,106.240511,-2.7823800000000003
1172629451,107.559307,-2.701016
1172629451,108.905891,-2.6416310000000003
1172629452,110.334405,-2.6033760000000004
1172629453,111.602132,-2.5850100000000005
1172629453,112.73671,-2.5679290000000004
1172629454,113.77266900000001,-2.5521330000000004
1172629455,114.77865200000001,-2.5423620000000002
1172629455,115.859644,-2.5459240000000003
1172629456,117.00473000000001,-2.5525400000000005
1172629457,118.09601200000002,-2.5629260000000005
1172629457,119.14572700000002,-2.5810140000000006
1172629458,120.23700700000002,-2.6110310000000005
1172629458,121.33765900000002,-2.6414420000000005
1172629459,122.52111400000001,-2.6742020000000006
1172629460,123.65581800000001,-2.7043870000000005
1172629460,124.792123,-2.7311340000000004
1172629461,125.94324900000001,-2.757029
1172629462,127.008689,-2.7778110000000003
1172629462,128.027873,-2.7941290000000003
1172629463,129.045175,-2.8053160000000004
1172629464,129.979214,-2.806652
1172629464,130.909232,-2.7967210000000002
1172629465,131.805195,-2.785013
1172629466,132.61535899999998,-2.774467
1172629466,133.43487699999997,-2.762958
1172629467,134.20163799999997,-2.752426
1172629467,134.96051399999996,-2.7422079999999998
1172629468,135.75392199999996,-2.73235
1172629469,136.48518499999997,-2.722793
1172629469,137.16704999999996,-2.710063
1172629470,137.79021399999996,-2.696716
1172629471,138.36225599999997,-2.699437
1172629471,138.92484499999998,-2.728151
1172629472,139.44756999999998,-2.771628
1172629473,139.92821899999998,-2.8060490000000002
1172629473,140.42580999999998,-2.838906
1172629474,140.92895,-2.900309
1172629474,141.51669099999998,-2.997804
1172629475,142.30299699999998,-3.152724
1172629476,143.31050399999998,-3.340962
1172629476,144.58743499999997,-3.5752
1172629477,146.05023199999997,-3.8301410000000002
1172629478,147.51711399999996,-4.0419410000000005
1172629478,149.12951799999996,-4.254301000000001
1172629479,150.82009299999996,-4.406028000000001
1172629480,152.47338599999995,-4.473098000000001
1172629480,154.08437299999994,-4.494027000000001
1172629481,155.54071199999996,-4.4648710000000005
1172629482,156.75561199999996,-4.4288680000000005
1172629482,157.89188899999996,-4.3901200000000005
1172629483,159.02459899999997,-4.326598000000001
1172629483,160.18261299999998,-4.200368000000001
1172629484,161.261667,-4.045547000000001
1172629485,162.32429299999998,-3.897479000000001
1172629485,163.48136,-3.745900000000001
1172629486,164.61962499999998,-3.6205580000000013
1172629487,165.70012699999998,-3.530273000000001
1172629487,166.996952,-3.4641650000000013
1172629488,168.570609,-3.4287480000000015
1172629489,170.30157699999998,-3.4219390000000014
1172629489,172.28156199999998,-3.4326720000000015
1172629490,174.27522699999997,-3.4549650000000014
1172629491,176.23041999999998,-3.477702000000001
1172629491,177.99639599999998,-3.472141000000001
1172629492,179.61477799999997,-3.452785000000001
1172629492,181.27151299999997,-3.411406000000001
1172629493,182.93125299999997,-3.347541000000001
1172629494,184.55386699999997,-3.259996000000001
1172629494,186.19247599999997,-3.126929000000001
1172629495,187.75183999999996,-2.974152000000001
1172629496,189.13165099999995,-2.829622000000001
1172629496,190.46980099999996,-2.6762330000000008
1172629497,191.70836099999997,-2.5312390000000007
1172629498,192.96610399999997,-2.375248000000001
1172629498,194.20889899999997,-2.219579000000001
1172629499,195.43058399999998,-2.071262000000001
1172629499,196.806119,-1.904868000000001
1172629500,198.431155,-1.777916000000001
1172629501,200.188141,-1.695392000000001
1172629501,202.10314400000001,-1.597981000000001
1172629502,204.103901,-1.484690000000001
1172629503,206.047124,-1.347226000000001
1172629503,208.07352,-1.172150000000001
1172629504,210.085163,-1.009541000000001
1172629505,212.31829199999999,-0.8619880000000009
1172629505,214.724875,-0.7768070000000009
1172629506,217.13486,-0.7022110000000009
1172629507,219.695075,-0.632778000000001
1172629507,222.089171,-0.583843000000001
1172629508,224.13543199999998,-0.551694000000001
1172629508,225.998901,-0.529406000000001
1172629509,227.774262,-0.5300330000000011
1172629510,229.73566,-0.5782130000000011
1172629510,231.97474499999998,-0.6654760000000011
1172629511,234.26814599999997,-0.7527590000000011
1172629512,236.66099199999996,-0.8449500000000011
1172629512,239.27558999999997,-0.9626520000000011
1172629513,241.90124999999998,-1.059548000000001
1172629514,244.77625899999998,-1.1293640000000011
1172629514,247.594521,-1.1537420000000012
1172629515,250.478996,-1.151227000000001
1172629515,253.57935,-1.127530000000001
1172629516,256.658976,-1.102149000000001
1172629517,259.885073,-1.076199000000001
1172629517,263.172936,-1.0664730000000011
1172629518,265.877902,-1.069086000000001
1172629519,268.140001,-1.075942000000001
1172629519,270.351314,-1.080491000000001
1172629520,272.542411,-1.083117000000001
1172629521,274.904624,-1.089290000000001
1172629521,277.306719,-1.104776000000001
1172629522,279.616019,-1.127341000000001
1172629523,282.003602,-1.158612000000001
1172629523,284.452609,-1.200286000000001
1172629524,286.842235,-1.285550000000001
1172629524,289.295314,-1.428742000000001
1172629525,291.614771,-1.569618000000001
1172629526,293.852597,-1.685195000000001
1172629526,296.084174,-1.8051580000000012
1172629527,298.14153100000004,-1.915006000000001
1172629528,300.17982100000006,-2.029636000000001
1172629528,302.0475170000001,-2.102574000000001
1172629529,303.8490210000001,-2.153844000000001
1172629530,305.62616400000013,-2.1777430000000013
1172629530,307.24566400000015,-2.1696010000000014
1172629531,308.79561400000017,-2.1596680000000013
1172629532,310.34454800000015,-2.1469800000000014
1172629532,311.8840690000001,-2.1309350000000014
1172629533,313.5881710000001,-2.1061060000000014
1172629533,315.5038370000001,-2.061625000000001
1172629534,317.33154500000006,-1.976176000000001
1172629535,319.08113800000007,-1.835850000000001
1172629535,320.66582100000005,-1.679009000000001
1172629536,322.2478550000001,-1.512635000000001
1172629537,323.94700400000005,-1.3308910000000012
