update;0.0;0.0
prediction;0.0;0.0
prediction;0.0;0.0
prediction;0.0;0.0
prediction;0.0;0.0
update;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
prediction;-0.021833740934403583;-0.05576198107181643
update;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
prediction;-0.023894339525526383;-0.06588179207119527
update;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
prediction;-0.07752673252178945;-0.1344483072512152
update;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
prediction;-0.12015161507170305;-0.1615772269555413
update;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
prediction;-0.104352750453732;-0.12518843245774738
